=== Training Start ===
Epoch 0 avg loss: 0.385618 | max weight change: 0.038388 | max bias change: 0.070068
Epoch 15291 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15292 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15293 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15294 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15295 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15296 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15297 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15298 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15299 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15300 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15301 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15302 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15303 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15304 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15305 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15306 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15307 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15308 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15309 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15310 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15311 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15312 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15313 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15314 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15315 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15316 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15317 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15318 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15319 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15320 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15321 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15322 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15323 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15324 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000108
Epoch 15325 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15326 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15327 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000108
Epoch 15328 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15329 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15330 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15331 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15332 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15333 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15334 avg loss: 0.000115 | max weight change: 0.000108 | max bias change: 0.000108
Epoch 15335 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15336 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15337 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15338 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15339 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15340 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15341 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15342 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15343 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15344 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15345 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15346 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15347 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15348 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15349 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15350 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15351 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15352 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15353 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15354 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15355 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15356 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15357 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15358 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15359 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15360 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15361 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15362 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15363 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15364 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15365 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15366 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15367 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15368 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15369 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15370 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15371 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15372 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15373 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15374 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15375 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15376 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15377 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15378 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15379 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15380 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15381 avg loss: 0.000115 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15382 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15383 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15384 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15385 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15386 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15387 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15388 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15389 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15390 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15391 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15392 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15393 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15394 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15395 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15396 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15397 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15398 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15399 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15400 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15401 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15402 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15403 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15404 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15405 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15406 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15407 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15408 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15409 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15410 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15411 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15412 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15413 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15414 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15415 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15416 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15417 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15418 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15419 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15420 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15421 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15422 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15423 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15424 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15425 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15426 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15427 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15428 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15429 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15430 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15431 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15432 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15433 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15434 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15435 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15436 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15437 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15438 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15439 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15440 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15441 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15442 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15443 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15444 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15445 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15446 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15447 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15448 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15449 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15450 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15451 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15452 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15453 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15454 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15455 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15456 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15457 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15458 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000107
Epoch 15459 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15460 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15461 avg loss: 0.000114 | max weight change: 0.000107 | max bias change: 0.000107
Epoch 15462 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15463 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15464 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15465 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15466 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15467 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15468 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15469 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15470 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15471 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15472 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15473 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15474 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15475 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15476 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15477 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15478 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15479 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15480 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15481 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15482 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15483 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15484 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15485 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15486 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15487 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15488 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15489 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15490 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15491 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15492 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15493 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15494 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15495 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15496 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15497 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15498 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15499 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15500 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15501 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15502 avg loss: 0.000114 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15503 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15504 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15505 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15506 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15507 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15508 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15509 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15510 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15511 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15512 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15513 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15514 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15515 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15516 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15517 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15518 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15519 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15520 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15521 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15522 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15523 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15524 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15525 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15526 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15527 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15528 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15529 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15530 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15531 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15532 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15533 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15534 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15535 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15536 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15537 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15538 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15539 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15540 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15541 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15542 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15543 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15544 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15545 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15546 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15547 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15548 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15549 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15550 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15551 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15552 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15553 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15554 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15555 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15556 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15557 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15558 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15559 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15560 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15561 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15562 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15563 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15564 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15565 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15566 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15567 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15568 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15569 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15570 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15571 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15572 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15573 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15574 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15575 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15576 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15577 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15578 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15579 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15580 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15581 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15582 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15583 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15584 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15585 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15586 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15587 avg loss: 0.000113 | max weight change: 0.000106 | max bias change: 0.000106
Epoch 15588 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15589 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15590 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15591 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15592 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15593 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15594 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15595 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15596 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15597 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15598 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15599 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15600 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15601 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15602 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15603 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15604 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15605 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15606 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15607 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15608 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15609 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15610 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15611 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15612 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15613 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
Epoch 15614 avg loss: 0.000113 | max weight change: 0.000105 | max bias change: 0.000105
